method,structure_number,first_measurement_year,observation_year,reconstruction_year,source_file
3,000000000007490,2010,2021,2017,NBI_2021_Delimited_AllStates.txt
3,000000000008440,2010,2012,2011,NBI_2012_Delimited_AllStates.txt
3,000000000008440,2010,2014,2011,NBI_2014_Delimited_AllStates.txt
3,000000000008820,2010,2014,2011,NBI_2014_Delimited_AllStates.txt
3,000000000008820,2010,2015,2011,NBI_2015_Delimited_AllStates.txt
3,000000000008820,2010,2016,2011,NBI_2016_Delimited_AllStates.txt
3,000000000008820,2010,2017,2011,NBI_2017_Delimited_AllStates.txt
3,000000000008820,2010,2018,2011,NBI_2018_Delimited_AllStates.txt
3,000000000008820,2010,2019,2011,NBI_2019_Delimited_AllStates.txt
3,000000000008820,2010,2020,2011,NBI_2020_Delimited_AllStates.txt
3,000000000008820,2010,2021,2011,NBI_2021_Delimited_AllStates.txt
3,000000000008820,2010,2022,2011,NBI_2022_Delimited_AllStates.txt
3,000000000009040,2010,2014,2013,NBI_2014_Delimited_AllStates.txt
3,000000000009040,2010,2015,2013,NBI_2015_Delimited_AllStates.txt
3,000000000009040,2010,2016,2013,NBI_2016_Delimited_AllStates.txt
3,000000000009040,2010,2017,2013,NBI_2017_Delimited_AllStates.txt
3,000000000009040,2010,2018,2013,NBI_2018_Delimited_AllStates.txt
3,000000000009500,2010,2012,2011,NBI_2012_Delimited_AllStates.txt
3,000000000009500,2010,2014,2011,NBI_2014_Delimited_AllStates.txt
3,000000000009500,2010,2015,2011,NBI_2015_Delimited_AllStates.txt
3,000000000009500,2010,2016,2011,NBI_2016_Delimited_AllStates.txt
3,000000000009500,2010,2017,2011,NBI_2017_Delimited_AllStates.txt
3,000000000009500,2010,2018,2011,NBI_2018_Delimited_AllStates.txt
3,000000000009970,2010,2012,2011,NBI_2012_Delimited_AllStates.txt
3,000000000010700,2010,2017,2016,NBI_2017_Delimited_AllStates.txt
3,000000000010700,2010,2018,2016,NBI_2018_Delimited_AllStates.txt
3,000000000010700,2010,2019,2016,NBI_2019_Delimited_AllStates.txt
3,000000000010700,2010,2020,2016,NBI_2020_Delimited_AllStates.txt
3,000000000010700,2010,2021,2016,NBI_2021_Delimited_AllStates.txt
3,000000000010700,2010,2022,2016,NBI_2022_Delimited_AllStates.txt
3,000000000010700,2010,2023,2016,NBI_2023_Delimited_AllStates.txt
3,000000000010700,2010,2024,2016,NBI_2024_Delimited_AllStates.txt
3,000000000010700,2010,2025,2016,NBI_2025_Delimited_AllStates.txt
3,000000000010710,2010,2018,2017,NBI_2018_Delimited_AllStates.txt
3,000000000010710,2010,2019,2017,NBI_2019_Delimited_AllStates.txt
3,000000000010710,2010,2020,2017,NBI_2020_Delimited_AllStates.txt
3,000000000010710,2010,2021,2017,NBI_2021_Delimited_AllStates.txt
3,000000000010710,2010,2022,2017,NBI_2022_Delimited_AllStates.txt
3,000000000010710,2010,2023,2017,NBI_2023_Delimited_AllStates.txt
3,000000000010710,2010,2024,2017,NBI_2024_Delimited_AllStates.txt
3,000000000010710,2010,2025,2017,NBI_2025_Delimited_AllStates.txt
3,003470038900100,2010,2012,2011,NBI_2012_Delimited_AllStates.txt
3,085358000000000,2010,2014,2012,NBI_2014_Delimited_AllStates.txt
3,085358000000000,2010,2015,2012,NBI_2015_Delimited_AllStates.txt
3,085358000000000,2010,2016,2012,NBI_2016_Delimited_AllStates.txt
3,085358000000000,2010,2017,2012,NBI_2017_Delimited_AllStates.txt
3,088035000000000,2010,2017,2016,NBI_2017_Delimited_AllStates.txt
3,088035000000000,2010,2018,2016,NBI_2018_Delimited_AllStates.txt
3,088035000000000,2010,2019,2016,NBI_2019_Delimited_AllStates.txt
3,088035000000000,2010,2020,2016,NBI_2020_Delimited_AllStates.txt
3,088035000000000,2010,2021,2016,NBI_2021_Delimited_AllStates.txt
3,088035000000000,2010,2022,2016,NBI_2022_Delimited_AllStates.txt
3,088035000000000,2010,2023,2016,NBI_2023_Delimited_AllStates.txt
3,088035000000000,2010,2024,2016,NBI_2024_Delimited_AllStates.txt
3,088035000000000,2010,2025,2016,NBI_2025_Delimited_AllStates.txt
3,1032 203,2011,2017,2016,NBI_2017_Delimited_AllStates.txt
3,1032 203,2011,2018,2016,NBI_2018_Delimited_AllStates.txt
3,1331N067,2011,2015,2013,NBI_2015_Delimited_AllStates.txt
3,1331N067,2011,2016,2013,NBI_2016_Delimited_AllStates.txt
3,1331N067,2011,2017,2013,NBI_2017_Delimited_AllStates.txt
3,1331N067,2011,2018,2013,NBI_2018_Delimited_AllStates.txt
3,1331S067,2011,2015,2013,NBI_2015_Delimited_AllStates.txt
3,1331S067,2011,2016,2013,NBI_2016_Delimited_AllStates.txt
3,1331S067,2011,2017,2013,NBI_2017_Delimited_AllStates.txt
3,1331S067,2011,2018,2013,NBI_2018_Delimited_AllStates.txt
3,100536,2011,2017,2016,NBI_2017_Delimited_AllStates.txt
3,100536,2011,2018,2016,NBI_2018_Delimited_AllStates.txt
3,100536,2011,2019,2016,NBI_2019_Delimited_AllStates.txt
3,100536,2011,2020,2016,NBI_2020_Delimited_AllStates.txt
3,100536,2011,2021,2016,NBI_2021_Delimited_AllStates.txt
3,100536,2011,2022,2016,NBI_2022_Delimited_AllStates.txt
3,100536,2011,2023,2016,NBI_2023_Delimited_AllStates.txt
3,100536,2011,2024,2016,NBI_2024_Delimited_AllStates.txt
3,100536,2011,2025,2016,NBI_2025_Delimited_AllStates.txt
3,100537,2011,2017,2016,NBI_2017_Delimited_AllStates.txt
3,100537,2011,2018,2016,NBI_2018_Delimited_AllStates.txt
3,100537,2011,2019,2016,NBI_2019_Delimited_AllStates.txt
3,100537,2011,2020,2016,NBI_2020_Delimited_AllStates.txt
3,100537,2011,2021,2016,NBI_2021_Delimited_AllStates.txt
3,100537,2011,2022,2016,NBI_2022_Delimited_AllStates.txt
3,100537,2011,2023,2016,NBI_2023_Delimited_AllStates.txt
3,100537,2011,2024,2016,NBI_2024_Delimited_AllStates.txt
3,100537,2011,2025,2016,NBI_2025_Delimited_AllStates.txt
3,100554,2011,2018,2017,NBI_2018_Delimited_AllStates.txt
3,100554,2011,2019,2017,NBI_2019_Delimited_AllStates.txt
3,100554,2011,2020,2017,NBI_2020_Delimited_AllStates.txt
3,100554,2011,2021,2017,NBI_2021_Delimited_AllStates.txt
3,100554,2011,2022,2017,NBI_2022_Delimited_AllStates.txt
3,100554,2011,2023,2017,NBI_2023_Delimited_AllStates.txt
3,100554,2011,2024,2017,NBI_2024_Delimited_AllStates.txt
3,100554,2011,2025,2017,NBI_2025_Delimited_AllStates.txt
3,100555,2011,2018,2017,NBI_2018_Delimited_AllStates.txt
3,100555,2011,2019,2017,NBI_2019_Delimited_AllStates.txt
3,100555,2011,2020,2017,NBI_2020_Delimited_AllStates.txt
3,100555,2011,2021,2017,NBI_2021_Delimited_AllStates.txt
3,100555,2011,2022,2017,NBI_2022_Delimited_AllStates.txt
3,100555,2011,2023,2017,NBI_2023_Delimited_AllStates.txt
3,100555,2011,2024,2017,NBI_2024_Delimited_AllStates.txt
3,100555,2011,2025,2017,NBI_2025_Delimited_AllStates.txt
3,100558,2011,2019,2018,NBI_2019_Delimited_AllStates.txt
3,100558,2011,2020,2018,NBI_2020_Delimited_AllStates.txt
3,100558,2011,2021,2018,NBI_2021_Delimited_AllStates.txt
3,100558,2011,2022,2018,NBI_2022_Delimited_AllStates.txt
3,100558,2011,2023,2018,NBI_2023_Delimited_AllStates.txt
3,100558,2011,2024,2018,NBI_2024_Delimited_AllStates.txt
3,100558,2011,2025,2018,NBI_2025_Delimited_AllStates.txt
3,100559,2011,2019,2018,NBI_2019_Delimited_AllStates.txt
3,100559,2011,2020,2018,NBI_2020_Delimited_AllStates.txt
3,100559,2011,2021,2018,NBI_2021_Delimited_AllStates.txt
3,100559,2011,2022,2018,NBI_2022_Delimited_AllStates.txt
3,100559,2011,2023,2018,NBI_2023_Delimited_AllStates.txt
3,100559,2011,2024,2018,NBI_2024_Delimited_AllStates.txt
3,100559,2011,2025,2018,NBI_2025_Delimited_AllStates.txt
3,100560,2011,2019,2018,NBI_2019_Delimited_AllStates.txt
3,100560,2011,2020,2018,NBI_2020_Delimited_AllStates.txt
3,100560,2011,2021,2018,NBI_2021_Delimited_AllStates.txt
3,100560,2011,2022,2018,NBI_2022_Delimited_AllStates.txt
3,100560,2011,2023,2018,NBI_2023_Delimited_AllStates.txt
3,100560,2011,2024,2018,NBI_2024_Delimited_AllStates.txt
3,100560,2011,2025,2018,NBI_2025_Delimited_AllStates.txt
3,100561,2011,2019,2018,NBI_2019_Delimited_AllStates.txt
3,100561,2011,2020,2018,NBI_2020_Delimited_AllStates.txt
3,100561,2011,2021,2018,NBI_2021_Delimited_AllStates.txt
3,100561,2011,2022,2018,NBI_2022_Delimited_AllStates.txt
3,100561,2011,2023,2018,NBI_2023_Delimited_AllStates.txt
3,100561,2011,2024,2018,NBI_2024_Delimited_AllStates.txt
3,100561,2011,2025,2018,NBI_2025_Delimited_AllStates.txt
3,100562,2011,2019,2018,NBI_2019_Delimited_AllStates.txt
3,100562,2011,2020,2018,NBI_2020_Delimited_AllStates.txt
3,100562,2011,2021,2018,NBI_2021_Delimited_AllStates.txt
3,100562,2011,2022,2018,NBI_2022_Delimited_AllStates.txt
3,100562,2011,2023,2018,NBI_2023_Delimited_AllStates.txt
3,100562,2011,2024,2018,NBI_2024_Delimited_AllStates.txt
3,100562,2011,2025,2018,NBI_2025_Delimited_AllStates.txt
3,100563,2011,2019,2018,NBI_2019_Delimited_AllStates.txt
3,100563,2011,2020,2018,NBI_2020_Delimited_AllStates.txt
3,100563,2011,2021,2018,NBI_2021_Delimited_AllStates.txt
3,100563,2011,2022,2018,NBI_2022_Delimited_AllStates.txt
3,100563,2011,2023,2018,NBI_2023_Delimited_AllStates.txt
3,100563,2011,2024,2018,NBI_2024_Delimited_AllStates.txt
3,100563,2011,2025,2018,NBI_2025_Delimited_AllStates.txt
3,710082,2011,2017,2015,NBI_2017_Delimited_AllStates.txt
3,710082,2011,2018,2015,NBI_2018_Delimited_AllStates.txt
3,710082,2011,2019,2017,NBI_2019_Delimited_AllStates.txt
3,710082,2011,2020,2017,NBI_2020_Delimited_AllStates.txt
3,710082,2011,2021,2017,NBI_2021_Delimited_AllStates.txt
3,710082,2011,2022,2017,NBI_2022_Delimited_AllStates.txt
3,710082,2011,2023,2017,NBI_2023_Delimited_AllStates.txt
3,710082,2011,2024,2017,NBI_2024_Delimited_AllStates.txt
3,710082,2011,2025,2017,NBI_2025_Delimited_AllStates.txt
3,720307,2011,2017,2016,NBI_2017_Delimited_AllStates.txt
3,720307,2011,2018,2016,NBI_2018_Delimited_AllStates.txt
3,720307,2011,2019,2016,NBI_2019_Delimited_AllStates.txt
3,720307,2011,2020,2016,NBI_2020_Delimited_AllStates.txt
3,720307,2011,2021,2016,NBI_2021_Delimited_AllStates.txt
3,720307,2011,2022,2016,NBI_2022_Delimited_AllStates.txt
3,720307,2011,2023,2016,NBI_2023_Delimited_AllStates.txt
3,720307,2011,2024,2016,NBI_2024_Delimited_AllStates.txt
3,720307,2011,2025,2016,NBI_2025_Delimited_AllStates.txt
3,750088,2011,2020,2019,NBI_2020_Delimited_AllStates.txt
3,750088,2011,2021,2019,NBI_2021_Delimited_AllStates.txt
3,750088,2011,2022,2019,NBI_2022_Delimited_AllStates.txt
3,750088,2011,2023,2019,NBI_2023_Delimited_AllStates.txt
3,750088,2011,2024,2019,NBI_2024_Delimited_AllStates.txt
3,750088,2011,2025,2019,NBI_2025_Delimited_AllStates.txt
3,750089,2011,2020,2019,NBI_2020_Delimited_AllStates.txt
3,750089,2011,2021,2019,NBI_2021_Delimited_AllStates.txt
3,750089,2011,2022,2019,NBI_2022_Delimited_AllStates.txt
3,750089,2011,2023,2019,NBI_2023_Delimited_AllStates.txt
3,750089,2011,2024,2019,NBI_2024_Delimited_AllStates.txt
3,750089,2011,2025,2019,NBI_2025_Delimited_AllStates.txt
3,750215,2011,2020,2019,NBI_2020_Delimited_AllStates.txt
3,750215,2011,2021,2019,NBI_2021_Delimited_AllStates.txt
3,750215,2011,2022,2019,NBI_2022_Delimited_AllStates.txt
3,750215,2011,2023,2019,NBI_2023_Delimited_AllStates.txt
3,750215,2011,2024,2019,NBI_2024_Delimited_AllStates.txt
3,750215,2011,2025,2019,NBI_2025_Delimited_AllStates.txt
3,750216,2011,2020,2019,NBI_2020_Delimited_AllStates.txt
3,750216,2011,2021,2019,NBI_2021_Delimited_AllStates.txt
3,750216,2011,2022,2019,NBI_2022_Delimited_AllStates.txt
3,750216,2011,2023,2019,NBI_2023_Delimited_AllStates.txt
3,750216,2011,2024,2019,NBI_2024_Delimited_AllStates.txt
3,750216,2011,2025,2019,NBI_2025_Delimited_AllStates.txt
3,860088,2011,2023,2021,NBI_2023_Delimited_AllStates.txt
3,860088,2011,2024,2021,NBI_2024_Delimited_AllStates.txt
3,860088,2011,2025,2021,NBI_2025_Delimited_AllStates.txt
3,860089,2011,2022,2021,NBI_2022_Delimited_AllStates.txt
3,860089,2011,2023,2021,NBI_2023_Delimited_AllStates.txt
3,860089,2011,2024,2021,NBI_2024_Delimited_AllStates.txt
3,860089,2011,2025,2021,NBI_2025_Delimited_AllStates.txt
3,860090,2011,2022,2021,NBI_2022_Delimited_AllStates.txt
3,860090,2011,2023,2021,NBI_2023_Delimited_AllStates.txt
3,860090,2011,2024,2021,NBI_2024_Delimited_AllStates.txt
3,860090,2011,2025,2021,NBI_2025_Delimited_AllStates.txt
3,860091,2011,2022,2021,NBI_2022_Delimited_AllStates.txt
3,860091,2011,2023,2021,NBI_2023_Delimited_AllStates.txt
3,860091,2011,2024,2021,NBI_2024_Delimited_AllStates.txt
3,860091,2011,2025,2021,NBI_2025_Delimited_AllStates.txt
3,860188,2011,2023,2021,NBI_2023_Delimited_AllStates.txt
3,860188,2011,2024,2021,NBI_2024_Delimited_AllStates.txt
3,860188,2011,2025,2021,NBI_2025_Delimited_AllStates.txt
3,860189,2011,2022,2021,NBI_2022_Delimited_AllStates.txt
3,860189,2011,2023,2021,NBI_2023_Delimited_AllStates.txt
3,860189,2011,2024,2021,NBI_2024_Delimited_AllStates.txt
3,860189,2011,2025,2021,NBI_2025_Delimited_AllStates.txt
3,860190,2011,2022,2021,NBI_2022_Delimited_AllStates.txt
3,860190,2011,2023,2021,NBI_2023_Delimited_AllStates.txt
3,860190,2011,2024,2021,NBI_2024_Delimited_AllStates.txt
3,860190,2011,2025,2021,NBI_2025_Delimited_AllStates.txt
3,860191,2011,2022,2021,NBI_2022_Delimited_AllStates.txt
3,860191,2011,2023,2021,NBI_2023_Delimited_AllStates.txt
3,860191,2011,2024,2021,NBI_2024_Delimited_AllStates.txt
3,860191,2011,2025,2021,NBI_2025_Delimited_AllStates.txt
3,860377,2011,2021,2019,NBI_2021_Delimited_AllStates.txt
3,860377,2011,2022,2019,NBI_2022_Delimited_AllStates.txt
3,860377,2011,2023,2019,NBI_2023_Delimited_AllStates.txt
3,860377,2011,2024,2019,NBI_2024_Delimited_AllStates.txt
3,860377,2011,2025,2019,NBI_2025_Delimited_AllStates.txt
3,860475,2011,2014,2012,NBI_2014_Delimited_AllStates.txt
3,860475,2011,2015,2012,NBI_2015_Delimited_AllStates.txt
3,860475,2011,2016,2012,NBI_2016_Delimited_AllStates.txt
3,860475,2011,2017,2012,NBI_2017_Delimited_AllStates.txt
3,860475,2011,2018,2012,NBI_2018_Delimited_AllStates.txt
3,860475,2011,2019,2012,NBI_2019_Delimited_AllStates.txt
3,860475,2011,2020,2012,NBI_2020_Delimited_AllStates.txt
3,860475,2011,2021,2012,NBI_2021_Delimited_AllStates.txt
3,860475,2011,2022,2012,NBI_2022_Delimited_AllStates.txt
3,860475,2011,2023,2012,NBI_2023_Delimited_AllStates.txt
3,860475,2011,2024,2012,NBI_2024_Delimited_AllStates.txt
3,860475,2011,2025,2012,NBI_2025_Delimited_AllStates.txt
3,870195,2011,2018,2016,NBI_2018_Delimited_AllStates.txt
3,870195,2011,2019,2016,NBI_2019_Delimited_AllStates.txt
3,870195,2011,2020,2016,NBI_2020_Delimited_AllStates.txt
3,870195,2011,2021,2016,NBI_2021_Delimited_AllStates.txt
3,870195,2011,2022,2016,NBI_2022_Delimited_AllStates.txt
3,870195,2011,2023,2016,NBI_2023_Delimited_AllStates.txt
3,870195,2011,2024,2016,NBI_2024_Delimited_AllStates.txt
3,870195,2011,2025,2016,NBI_2025_Delimited_AllStates.txt
3,870196,2011,2017,2016,NBI_2017_Delimited_AllStates.txt
3,870196,2011,2018,2016,NBI_2018_Delimited_AllStates.txt
3,870196,2011,2019,2016,NBI_2019_Delimited_AllStates.txt
3,870196,2011,2020,2016,NBI_2020_Delimited_AllStates.txt
3,870196,2011,2021,2016,NBI_2021_Delimited_AllStates.txt
3,870196,2011,2022,2016,NBI_2022_Delimited_AllStates.txt
3,870196,2011,2023,2016,NBI_2023_Delimited_AllStates.txt
3,870196,2011,2024,2016,NBI_2024_Delimited_AllStates.txt
3,870196,2011,2025,2016,NBI_2025_Delimited_AllStates.txt
3,870197,2011,2020,2019,NBI_2020_Delimited_AllStates.txt
3,870197,2011,2021,2019,NBI_2021_Delimited_AllStates.txt
3,870197,2011,2022,2019,NBI_2022_Delimited_AllStates.txt
3,870197,2011,2023,2019,NBI_2023_Delimited_AllStates.txt
3,870197,2011,2024,2019,NBI_2024_Delimited_AllStates.txt
3,870197,2011,2025,2019,NBI_2025_Delimited_AllStates.txt
3,870198,2011,2020,2019,NBI_2020_Delimited_AllStates.txt
3,870198,2011,2021,2019,NBI_2021_Delimited_AllStates.txt
3,870198,2011,2022,2019,NBI_2022_Delimited_AllStates.txt
3,870198,2011,2023,2019,NBI_2023_Delimited_AllStates.txt
3,870198,2011,2024,2019,NBI_2024_Delimited_AllStates.txt
3,870198,2011,2025,2019,NBI_2025_Delimited_AllStates.txt
3,870200,2011,2014,2013,NBI_2014_Delimited_AllStates.txt
3,870200,2011,2015,2013,NBI_2015_Delimited_AllStates.txt
3,870200,2011,2016,2013,NBI_2016_Delimited_AllStates.txt
3,870200,2011,2017,2013,NBI_2017_Delimited_AllStates.txt
3,870200,2011,2018,2013,NBI_2018_Delimited_AllStates.txt
3,870200,2011,2019,2013,NBI_2019_Delimited_AllStates.txt
3,870200,2011,2020,2013,NBI_2020_Delimited_AllStates.txt
3,870200,2011,2021,2019,NBI_2021_Delimited_AllStates.txt
3,870200,2011,2022,2019,NBI_2022_Delimited_AllStates.txt
3,870200,2011,2023,2019,NBI_2023_Delimited_AllStates.txt
3,870200,2011,2024,2019,NBI_2024_Delimited_AllStates.txt
3,870200,2011,2025,2019,NBI_2025_Delimited_AllStates.txt
3,870201,2011,2020,2019,NBI_2020_Delimited_AllStates.txt
3,870201,2011,2021,2019,NBI_2021_Delimited_AllStates.txt
3,870201,2011,2022,2019,NBI_2022_Delimited_AllStates.txt
3,870201,2011,2023,2019,NBI_2023_Delimited_AllStates.txt
3,870201,2011,2024,2019,NBI_2024_Delimited_AllStates.txt
3,870201,2011,2025,2019,NBI_2025_Delimited_AllStates.txt
3,870203,2011,2022,2020,NBI_2022_Delimited_AllStates.txt
3,870203,2011,2023,2020,NBI_2023_Delimited_AllStates.txt
3,870203,2011,2024,2020,NBI_2024_Delimited_AllStates.txt
3,870203,2011,2025,2020,NBI_2025_Delimited_AllStates.txt
3,870207,2011,2021,2019,NBI_2021_Delimited_AllStates.txt
3,870207,2011,2022,2019,NBI_2022_Delimited_AllStates.txt
3,870207,2011,2023,2019,NBI_2023_Delimited_AllStates.txt
3,870207,2011,2024,2019,NBI_2024_Delimited_AllStates.txt
3,870207,2011,2025,2019,NBI_2025_Delimited_AllStates.txt
3,870214,2011,2025,2020,NBI_2025_Delimited_AllStates.txt
3,870222,2011,2025,2023,NBI_2025_Delimited_AllStates.txt
3,870402,2011,2018,2016,NBI_2018_Delimited_AllStates.txt
3,870402,2011,2019,2016,NBI_2019_Delimited_AllStates.txt
3,870402,2011,2020,2016,NBI_2020_Delimited_AllStates.txt
3,870402,2011,2021,2016,NBI_2021_Delimited_AllStates.txt
3,870402,2011,2022,2016,NBI_2022_Delimited_AllStates.txt
3,870402,2011,2023,2016,NBI_2023_Delimited_AllStates.txt
3,870402,2011,2024,2016,NBI_2024_Delimited_AllStates.txt
3,870402,2011,2025,2016,NBI_2025_Delimited_AllStates.txt
3,870403,2011,2017,2016,NBI_2017_Delimited_AllStates.txt
3,870403,2011,2018,2016,NBI_2018_Delimited_AllStates.txt
3,870403,2011,2019,2016,NBI_2019_Delimited_AllStates.txt
3,870403,2011,2020,2016,NBI_2020_Delimited_AllStates.txt
3,870403,2011,2021,2016,NBI_2021_Delimited_AllStates.txt
3,870403,2011,2022,2016,NBI_2022_Delimited_AllStates.txt
3,870403,2011,2023,2016,NBI_2023_Delimited_AllStates.txt
3,870403,2011,2024,2016,NBI_2024_Delimited_AllStates.txt
3,870403,2011,2025,2016,NBI_2025_Delimited_AllStates.txt
3,870404,2011,2020,2019,NBI_2020_Delimited_AllStates.txt
3,870404,2011,2021,2019,NBI_2021_Delimited_AllStates.txt
3,870404,2011,2022,2019,NBI_2022_Delimited_AllStates.txt
3,870404,2011,2023,2019,NBI_2023_Delimited_AllStates.txt
3,870404,2011,2024,2019,NBI_2024_Delimited_AllStates.txt
3,870404,2011,2025,2019,NBI_2025_Delimited_AllStates.txt
3,870416,2011,2022,2020,NBI_2022_Delimited_AllStates.txt
3,870416,2011,2023,2020,NBI_2023_Delimited_AllStates.txt
3,870416,2011,2024,2020,NBI_2024_Delimited_AllStates.txt
3,870416,2011,2025,2020,NBI_2025_Delimited_AllStates.txt
3,870421,2011,2024,2023,NBI_2024_Delimited_AllStates.txt
3,870421,2011,2025,2023,NBI_2025_Delimited_AllStates.txt
3,870422,2011,2024,2023,NBI_2024_Delimited_AllStates.txt
3,870422,2011,2025,2024,NBI_2025_Delimited_AllStates.txt
3,870734,2011,2021,2019,NBI_2021_Delimited_AllStates.txt
3,870734,2011,2022,2019,NBI_2022_Delimited_AllStates.txt
3,870734,2011,2023,2019,NBI_2023_Delimited_AllStates.txt
3,870734,2011,2024,2019,NBI_2024_Delimited_AllStates.txt
3,870734,2011,2025,2019,NBI_2025_Delimited_AllStates.txt
3,870736,2011,2023,2022,NBI_2023_Delimited_AllStates.txt
3,870736,2011,2024,2022,NBI_2024_Delimited_AllStates.txt
3,870736,2011,2025,2023,NBI_2025_Delimited_AllStates.txt
3,870902,2011,2024,2022,NBI_2024_Delimited_AllStates.txt
3,870908,2011,2024,2023,NBI_2024_Delimited_AllStates.txt
3,870908,2011,2025,2023,NBI_2025_Delimited_AllStates.txt
3,000000000001531,2011,2013,2012,NBI_2013_Delimited_AllStates.txt
3,000000000001531,2011,2014,2012,NBI_2014_Delimited_AllStates.txt
3,000000000001531,2011,2015,2012,NBI_2015_Delimited_AllStates.txt
3,000000000001531,2011,2016,2012,NBI_2016_Delimited_AllStates.txt
3,000000000001531,2011,2017,2012,NBI_2017_Delimited_AllStates.txt
3,000000000001531,2011,2018,2012,NBI_2018_Delimited_AllStates.txt
3,000000000001531,2011,2019,2012,NBI_2019_Delimited_AllStates.txt
3,000000000001531,2011,2020,2012,NBI_2020_Delimited_AllStates.txt
3,000000000001531,2011,2021,2012,NBI_2021_Delimited_AllStates.txt
3,000000000001531,2011,2022,2012,NBI_2022_Delimited_AllStates.txt
3,000000000001531,2011,2023,2012,NBI_2023_Delimited_AllStates.txt
3,000000000001531,2011,2024,2012,NBI_2024_Delimited_AllStates.txt
3,000000000001531,2011,2025,2012,NBI_2025_Delimited_AllStates.txt
3,000000000002186,2011,2024,2023,NBI_2024_Delimited_AllStates.txt
3,000000000002186,2011,2025,2023,NBI_2025_Delimited_AllStates.txt
3,000000000002734,2011,2020,2019,NBI_2020_Delimited_AllStates.txt
3,000000000002734,2011,2021,2019,NBI_2021_Delimited_AllStates.txt
3,000000000002734,2011,2022,2019,NBI_2022_Delimited_AllStates.txt
3,000000000002734,2011,2023,2019,NBI_2023_Delimited_AllStates.txt
3,000000000002734,2011,2024,2019,NBI_2024_Delimited_AllStates.txt
3,000000000002734,2011,2025,2019,NBI_2025_Delimited_AllStates.txt
3,000000000009132,2011,2017,2016,NBI_2017_Delimited_AllStates.txt
3,000000000009132,2011,2018,2016,NBI_2018_Delimited_AllStates.txt
3,000000000009132,2011,2019,2016,NBI_2019_Delimited_AllStates.txt
3,000000000009132,2011,2020,2016,NBI_2020_Delimited_AllStates.txt
3,000000000009132,2011,2021,2016,NBI_2021_Delimited_AllStates.txt
3,000000000009132,2011,2022,2016,NBI_2022_Delimited_AllStates.txt
3,000000000009132,2011,2023,2016,NBI_2023_Delimited_AllStates.txt
3,000000000009132,2011,2024,2016,NBI_2024_Delimited_AllStates.txt
3,000000000009132,2011,2025,2016,NBI_2025_Delimited_AllStates.txt
3,000000000009812,2011,2013,2012,NBI_2013_Delimited_AllStates.txt
3,000000000009812,2011,2014,2012,NBI_2014_Delimited_AllStates.txt
3,000000000009812,2011,2015,2012,NBI_2015_Delimited_AllStates.txt
3,000000000009812,2011,2016,2012,NBI_2016_Delimited_AllStates.txt
3,000000000009812,2011,2017,2012,NBI_2017_Delimited_AllStates.txt
3,000000000009812,2011,2018,2012,NBI_2018_Delimited_AllStates.txt
3,000000000009836,2011,2017,2014,NBI_2017_Delimited_AllStates.txt
3,000000000009836,2011,2018,2014,NBI_2018_Delimited_AllStates.txt
3,000000000009836,2011,2019,2014,NBI_2019_Delimited_AllStates.txt
3,000000000009836,2011,2020,2014,NBI_2020_Delimited_AllStates.txt
3,000000000009836,2011,2021,2014,NBI_2021_Delimited_AllStates.txt
3,000000000009836,2011,2022,2014,NBI_2022_Delimited_AllStates.txt
3,000000000009836,2011,2023,2014,NBI_2023_Delimited_AllStates.txt
3,000000000009836,2011,2024,2014,NBI_2024_Delimited_AllStates.txt
3,000000000009836,2011,2025,2014,NBI_2025_Delimited_AllStates.txt
3,000000000010644,2011,2016,2015,NBI_2016_Delimited_AllStates.txt
3,000000000010644,2011,2017,2015,NBI_2017_Delimited_AllStates.txt
3,000000000010644,2011,2018,2015,NBI_2018_Delimited_AllStates.txt
3,000000000010644,2011,2019,2015,NBI_2019_Delimited_AllStates.txt
3,000000000010644,2011,2020,2015,NBI_2020_Delimited_AllStates.txt
3,000000000010644,2011,2021,2015,NBI_2021_Delimited_AllStates.txt
3,000000000010644,2011,2022,2015,NBI_2022_Delimited_AllStates.txt
3,000000000010644,2011,2023,2015,NBI_2023_Delimited_AllStates.txt
3,000000000010644,2011,2024,2015,NBI_2024_Delimited_AllStates.txt
3,000000000010644,2011,2025,2015,NBI_2025_Delimited_AllStates.txt
3,000000000013561,2011,2020,2020,NBI_2020_Delimited_AllStates.txt
3,000000000013561,2011,2021,2020,NBI_2021_Delimited_AllStates.txt
3,000000000013561,2011,2022,2020,NBI_2022_Delimited_AllStates.txt
3,000000000013561,2011,2023,2020,NBI_2023_Delimited_AllStates.txt
3,000000000013561,2011,2024,2020,NBI_2024_Delimited_AllStates.txt
3,000000000013561,2011,2025,2020,NBI_2025_Delimited_AllStates.txt
3,000000000013567,2011,2014,2013,NBI_2014_Delimited_AllStates.txt
3,000000000013567,2011,2015,2013,NBI_2015_Delimited_AllStates.txt
3,000000000013567,2011,2016,2013,NBI_2016_Delimited_AllStates.txt
3,000000000013567,2011,2017,2013,NBI_2017_Delimited_AllStates.txt
3,000000000013567,2011,2018,2013,NBI_2018_Delimited_AllStates.txt
3,000000000013567,2011,2019,2013,NBI_2019_Delimited_AllStates.txt
3,000000000013567,2011,2020,2013,NBI_2020_Delimited_AllStates.txt
3,000000000013567,2011,2021,2013,NBI_2021_Delimited_AllStates.txt
