method,structure_number,year,inventory_rating,previous_max_rating,source_file
3,082403000000000,2017,33.6,33.3,NBI_2017_Delimited_AllStates.txt
3,082431000000000,2016,17.1,16.2,NBI_2016_Delimited_AllStates.txt
3,082431000000000,2017,17.2,17.1,NBI_2017_Delimited_AllStates.txt
3,082436000000000,2017,57.1,56.7,NBI_2017_Delimited_AllStates.txt
3,082639000000000,2017,26.3,26.1,NBI_2017_Delimited_AllStates.txt
3,082882000000000,2017,39.0,38.7,NBI_2017_Delimited_AllStates.txt
3,083035000000000,2017,26.3,26.1,NBI_2017_Delimited_AllStates.txt
3,083039000000000,2017,39.0,38.7,NBI_2017_Delimited_AllStates.txt
3,083264000000000,2017,42.6,42.3,NBI_2017_Delimited_AllStates.txt
3,083293000000000,2017,34.5,34.2,NBI_2017_Delimited_AllStates.txt
3,083370000000000,2017,28.1,27.9,NBI_2017_Delimited_AllStates.txt
3,083463000000000,2017,29.9,29.7,NBI_2017_Delimited_AllStates.txt
3,083465000000000,2017,39.0,38.7,NBI_2017_Delimited_AllStates.txt
3,083535000000000,2017,22.7,22.5,NBI_2017_Delimited_AllStates.txt
3,083598000000000,2017,37.2,36.9,NBI_2017_Delimited_AllStates.txt
3,083678000000000,2017,54.4,54.0,NBI_2017_Delimited_AllStates.txt
3,083852000000000,2017,32.7,32.4,NBI_2017_Delimited_AllStates.txt
3,083863000000000,2017,35.4,35.1,NBI_2017_Delimited_AllStates.txt
3,083864000000000,2017,26.3,26.1,NBI_2017_Delimited_AllStates.txt
3,083902000000000,2017,36.3,36.0,NBI_2017_Delimited_AllStates.txt
3,083998000000000,2017,25.4,25.2,NBI_2017_Delimited_AllStates.txt
3,084001000000000,2017,17.2,17.1,NBI_2017_Delimited_AllStates.txt
3,084007000000000,2017,39.9,39.6,NBI_2017_Delimited_AllStates.txt
3,084033000000000,2017,33.6,33.3,NBI_2017_Delimited_AllStates.txt
3,084542000000000,2016,21.6,16.2,NBI_2016_Delimited_AllStates.txt
3,084542000000000,2017,21.8,21.6,NBI_2017_Delimited_AllStates.txt
3,084713000000000,2017,34.5,34.2,NBI_2017_Delimited_AllStates.txt
3,084747000000000,2017,39.0,38.7,NBI_2017_Delimited_AllStates.txt
3,085516000000000,2017,28.1,27.9,NBI_2017_Delimited_AllStates.txt
3,086310000000000,2017,35.4,35.1,NBI_2017_Delimited_AllStates.txt
3,086311000000000,2017,28.1,27.9,NBI_2017_Delimited_AllStates.txt
3,086311000000000,2019,49.9,28.1,NBI_2019_Delimited_AllStates.txt
3,086312000000000,2017,31.7,31.5,NBI_2017_Delimited_AllStates.txt
3,086313000000000,2017,53.5,30.6,NBI_2017_Delimited_AllStates.txt
3,086316000000000,2004,45.9,37.8,NBI_2004_Delimited_AllStates.txt
3,086318000000000,2005,51.3,37.8,NBI_2005_Delimited_AllStates.txt
3,086318000000000,2017,51.7,51.3,NBI_2017_Delimited_AllStates.txt
3,086340000000000,2007,39.6,28.8,NBI_2007_Delimited_AllStates.txt
3,086348000000000,2017,39.0,38.7,NBI_2017_Delimited_AllStates.txt
3,086350000000000,2017,46.3,45.9,NBI_2017_Delimited_AllStates.txt
3,086354000000000,2009,66.6,45.0,NBI_2009_Delimited_AllStates.txt
3,086354000000000,2017,67.1,66.6,NBI_2017_Delimited_AllStates.txt
3,086374000000000,2017,39.9,39.6,NBI_2017_Delimited_AllStates.txt
3,086375000000000,2017,46.3,45.9,NBI_2017_Delimited_AllStates.txt
3,086376000000000,2017,39.9,39.6,NBI_2017_Delimited_AllStates.txt
3,086377000000000,2017,40.8,40.5,NBI_2017_Delimited_AllStates.txt
3,086379000000000,2017,54.4,54.0,NBI_2017_Delimited_AllStates.txt
3,00000000028A216,2012,36.3,36.0,NBI_2012_Delimited_AllStates.txt
3,010862,2013,38.9,32.4,NBI_2013_Delimited_AllStates.txt
3,DAPAMCRED000012,2008,32.4,13.5,NBI_2008_Delimited_AllStates.txt
3,CEPSPKCA0000001,2000,56.5,49.4,NBI_2000_Delimited_AllStates.txt
3,CEPSPKCA0000002,2000,97.6,53.5,NBI_2000_Delimited_AllStates.txt
3,000000000080441,2001,32.7,32.4,NBI_2001_Delimited_AllStates.txt
3,76200028000B010,2005,33.0,32.7,NBI_2005_Delimited_AllStates.txt
3,76200043000B010,2005,33.0,32.7,NBI_2005_Delimited_AllStates.txt
3,76200044000B010,2005,23.0,22.7,NBI_2005_Delimited_AllStates.txt
3,76200047000B010,2005,21.0,20.9,NBI_2005_Delimited_AllStates.txt
3,76200052000B010,2005,33.0,32.7,NBI_2005_Delimited_AllStates.txt
3,76200063000B010,2005,15.0,14.5,NBI_2005_Delimited_AllStates.txt
3,76200066000B010,2005,33.0,32.7,NBI_2005_Delimited_AllStates.txt
3,76200068000B010,2005,33.0,32.7,NBI_2005_Delimited_AllStates.txt
3,76200074000B010,2005,26.0,25.5,NBI_2005_Delimited_AllStates.txt
3,76200079000B010,2005,33.0,32.7,NBI_2005_Delimited_AllStates.txt
3,76200080000B010,2005,22.0,21.8,NBI_2005_Delimited_AllStates.txt
3,76200091000B010,2005,26.0,25.5,NBI_2005_Delimited_AllStates.txt
3,76200093000B010,2005,26.0,25.5,NBI_2005_Delimited_AllStates.txt
3,76200097000B010,2005,33.0,32.7,NBI_2005_Delimited_AllStates.txt
3,76200097000B020,2005,21.0,20.9,NBI_2005_Delimited_AllStates.txt
3,76200098000B010,2005,33.0,32.7,NBI_2005_Delimited_AllStates.txt
3,76301H00007B010,2005,33.0,32.7,NBI_2005_Delimited_AllStates.txt
3,76302H00012B010,2005,24.0,23.6,NBI_2005_Delimited_AllStates.txt
3,76302H00022B010,2005,33.0,32.7,NBI_2005_Delimited_AllStates.txt
3,76302H00023B010,2005,22.0,21.8,NBI_2005_Delimited_AllStates.txt
3,76306H00002B010,2005,33.0,32.7,NBI_2005_Delimited_AllStates.txt
3,76306H00003B010,2005,33.0,32.7,NBI_2005_Delimited_AllStates.txt
3,76306H00005B010,2005,33.0,32.7,NBI_2005_Delimited_AllStates.txt
3,76306H00013B010,2005,33.0,32.7,NBI_2005_Delimited_AllStates.txt
3,76306H00017B010,2005,26.0,25.5,NBI_2005_Delimited_AllStates.txt
3,76306H00018B010,2005,33.0,32.7,NBI_2005_Delimited_AllStates.txt
3,76307H00001B010,2005,33.0,32.7,NBI_2005_Delimited_AllStates.txt
3,76307H00015B010,2005,33.0,32.7,NBI_2005_Delimited_AllStates.txt
3,76307H00015B020,2005,33.0,32.7,NBI_2005_Delimited_AllStates.txt
3,76307H00017B010,2005,33.0,32.7,NBI_2005_Delimited_AllStates.txt
3,76307H00024B010,2005,14.0,13.6,NBI_2005_Delimited_AllStates.txt
3,76308H00012B010,2005,33.0,32.7,NBI_2005_Delimited_AllStates.txt
3,76309H00002B010,2005,33.0,32.7,NBI_2005_Delimited_AllStates.txt
3,76310H00020B010,2005,33.0,32.7,NBI_2005_Delimited_AllStates.txt
3,76313H00002B010,2005,33.0,32.7,NBI_2005_Delimited_AllStates.txt
3,76313H00010B010,2005,33.0,32.7,NBI_2005_Delimited_AllStates.txt
3,76313H00023B010,2005,33.0,32.7,NBI_2005_Delimited_AllStates.txt
3,76314H00009B010,2005,33.0,32.7,NBI_2005_Delimited_AllStates.txt
3,76314H00011B010,2005,15.0,14.5,NBI_2005_Delimited_AllStates.txt
3,76314H00025B010,2005,33.0,32.7,NBI_2005_Delimited_AllStates.txt
3,76315H00010B010,2005,33.0,32.7,NBI_2005_Delimited_AllStates.txt
3,76315H00022B010,2005,33.0,32.7,NBI_2005_Delimited_AllStates.txt
3,76315H00024B010,2005,22.0,21.8,NBI_2005_Delimited_AllStates.txt
3,76315H00037B020,2005,24.0,23.6,NBI_2005_Delimited_AllStates.txt
3,76315H00044B010,2005,33.0,32.7,NBI_2005_Delimited_AllStates.txt
3,079835000000000,2017,46.3,45.9,NBI_2017_Delimited_AllStates.txt
3,080534000000000,2017,46.3,45.9,NBI_2017_Delimited_AllStates.txt
3,081032000000000,2017,35.4,35.1,NBI_2017_Delimited_AllStates.txt
3,081293000000000,2017,28.1,27.9,NBI_2017_Delimited_AllStates.txt
3,081482000000000,2017,41.7,41.4,NBI_2017_Delimited_AllStates.txt
3,082616000000000,2017,28.1,27.9,NBI_2017_Delimited_AllStates.txt
3,083175000000000,2017,38.1,37.8,NBI_2017_Delimited_AllStates.txt
3,083240000000000,2017,22.7,22.5,NBI_2017_Delimited_AllStates.txt
3,083243000000000,2017,26.3,26.1,NBI_2017_Delimited_AllStates.txt
3,083679000000000,2017,38.1,37.8,NBI_2017_Delimited_AllStates.txt
3,084821000000000,2017,37.2,36.9,NBI_2017_Delimited_AllStates.txt
3,085160000000000,2017,22.7,22.5,NBI_2017_Delimited_AllStates.txt
3,085496000000000,2017,49.9,49.5,NBI_2017_Delimited_AllStates.txt
3,085605000000000,2017,48.1,47.7,NBI_2017_Delimited_AllStates.txt
3,085735000000000,2017,28.1,27.9,NBI_2017_Delimited_AllStates.txt
3,085737000000000,2017,23.6,23.4,NBI_2017_Delimited_AllStates.txt
3,085812000000000,2017,48.1,47.7,NBI_2017_Delimited_AllStates.txt
3,085980000000000,2017,44.4,44.1,NBI_2017_Delimited_AllStates.txt
3,085981000000000,2017,29.9,29.7,NBI_2017_Delimited_AllStates.txt
3,086225000000000,2010,89.1,32.4,NBI_2010_Delimited_AllStates.txt
3,086225000000000,2017,89.8,89.1,NBI_2017_Delimited_AllStates.txt
3,086278000000000,2017,41.7,41.4,NBI_2017_Delimited_AllStates.txt
3,086385000000000,2017,31.7,31.5,NBI_2017_Delimited_AllStates.txt
3,086385000000000,2023,51.7,31.7,NBI_2023_Delimited_AllStates.txt
3,086386000000000,2017,34.5,34.2,NBI_2017_Delimited_AllStates.txt
3,086394000000000,2017,31.7,31.5,NBI_2017_Delimited_AllStates.txt
3,086395000000000,2017,62.6,62.1,NBI_2017_Delimited_AllStates.txt
3,086397000000000,2001,72.0,38.7,NBI_2001_Delimited_AllStates.txt
3,086399000000000,2000,53.1,33.3,NBI_2000_Delimited_AllStates.txt
3,086399000000000,2017,53.5,53.1,NBI_2017_Delimited_AllStates.txt
3,086400000000000,2000,46.8,45.9,NBI_2000_Delimited_AllStates.txt
3,086400000000000,2017,47.2,46.8,NBI_2017_Delimited_AllStates.txt
3,00000000020A640,2013,29.0,28.8,NBI_2013_Delimited_AllStates.txt
3,000000000078470,2002,23.5,22.5,NBI_2002_Delimited_AllStates.txt
3,000000000078681,2002,27.7,27.4,NBI_2002_Delimited_AllStates.txt
3,000000000078710,2002,30.4,29.7,NBI_2002_Delimited_AllStates.txt
3,000000000078730,2002,17.5,17.1,NBI_2002_Delimited_AllStates.txt
3,000000000078781,2002,28.1,27.8,NBI_2002_Delimited_AllStates.txt
3,000000000079371,2002,26.0,25.8,NBI_2002_Delimited_AllStates.txt
3,000000000079911,2002,26.2,25.9,NBI_2002_Delimited_AllStates.txt
3,000000000079981,2002,32.7,32.4,NBI_2002_Delimited_AllStates.txt
3,47C59 728,2006,17.2,17.1,NBI_2006_Delimited_AllStates.txt
3,080014065018300,2007,38.1,37.8,NBI_2007_Delimited_AllStates.txt
3,079660000000000,2017,29.9,29.7,NBI_2017_Delimited_AllStates.txt
3,079715000000000,2017,35.4,35.1,NBI_2017_Delimited_AllStates.txt
3,079850000000000,2017,34.5,34.2,NBI_2017_Delimited_AllStates.txt
3,079982000000000,2017,25.4,25.2,NBI_2017_Delimited_AllStates.txt
3,080089000000000,2015,34.2,32.4,NBI_2015_Delimited_AllStates.txt
3,080089000000000,2017,34.5,34.2,NBI_2017_Delimited_AllStates.txt
3,080129000000000,2017,18.1,18.0,NBI_2017_Delimited_AllStates.txt
3,080306000000000,2017,25.4,25.2,NBI_2017_Delimited_AllStates.txt
3,080314000000000,2017,37.2,36.9,NBI_2017_Delimited_AllStates.txt
3,080472000000000,2017,34.5,34.2,NBI_2017_Delimited_AllStates.txt
3,080518000000000,2015,46.8,28.8,NBI_2015_Delimited_AllStates.txt
3,080518000000000,2017,47.2,46.8,NBI_2017_Delimited_AllStates.txt
3,080823000000000,2017,36.3,36.0,NBI_2017_Delimited_AllStates.txt
3,081001000000000,2017,36.3,36.0,NBI_2017_Delimited_AllStates.txt
3,081098000000000,2017,33.6,33.3,NBI_2017_Delimited_AllStates.txt
3,081326000000000,2017,30.8,30.6,NBI_2017_Delimited_AllStates.txt
3,081509000000000,2017,44.4,44.1,NBI_2017_Delimited_AllStates.txt
3,081746000000000,2017,16.3,16.2,NBI_2017_Delimited_AllStates.txt
3,082143000000000,2017,23.6,23.4,NBI_2017_Delimited_AllStates.txt
3,082400000000000,2017,23.6,23.4,NBI_2017_Delimited_AllStates.txt
3,082715000000000,2017,20.0,19.8,NBI_2017_Delimited_AllStates.txt
3,083388000000000,2017,26.3,26.1,NBI_2017_Delimited_AllStates.txt
3,083770000000000,2017,28.1,27.9,NBI_2017_Delimited_AllStates.txt
3,083777000000000,2017,19.0,18.9,NBI_2017_Delimited_AllStates.txt
3,083882000000000,2017,25.4,25.2,NBI_2017_Delimited_AllStates.txt
3,083945000000000,2017,44.4,44.1,NBI_2017_Delimited_AllStates.txt
3,084222000000000,2017,50.8,50.4,NBI_2017_Delimited_AllStates.txt
3,084342000000000,2017,23.6,23.4,NBI_2017_Delimited_AllStates.txt
3,084387000000000,2017,21.8,21.6,NBI_2017_Delimited_AllStates.txt
3,084433000000000,2017,42.6,42.3,NBI_2017_Delimited_AllStates.txt
3,084564000000000,2017,35.4,35.1,NBI_2017_Delimited_AllStates.txt
3,084589000000000,2017,27.2,27.0,NBI_2017_Delimited_AllStates.txt
3,084596000000000,2017,29.0,28.8,NBI_2017_Delimited_AllStates.txt
3,084659000000000,2017,33.6,33.3,NBI_2017_Delimited_AllStates.txt
3,084799000000000,2017,25.4,25.2,NBI_2017_Delimited_AllStates.txt
3,085922000000000,2018,45.4,45.0,NBI_2018_Delimited_AllStates.txt
3,085923000000000,2017,45.4,45.0,NBI_2017_Delimited_AllStates.txt
3,085926000000000,2017,29.9,29.7,NBI_2017_Delimited_AllStates.txt
3,085927000000000,2017,32.7,32.4,NBI_2017_Delimited_AllStates.txt
3,086075000000000,2015,38.7,36.9,NBI_2015_Delimited_AllStates.txt
3,086075000000000,2017,39.0,38.7,NBI_2017_Delimited_AllStates.txt
3,086405000000000,2017,23.6,23.4,NBI_2017_Delimited_AllStates.txt
3,086422000000000,2001,36.9,24.3,NBI_2001_Delimited_AllStates.txt
3,086457000000000,2017,32.7,32.4,NBI_2017_Delimited_AllStates.txt
3,086496000000000,2017,30.8,30.6,NBI_2017_Delimited_AllStates.txt
3,086497000000000,2017,48.1,47.7,NBI_2017_Delimited_AllStates.txt
3,086498000000000,2017,41.7,41.4,NBI_2017_Delimited_AllStates.txt
3,000000000280060,2008,32.7,32.4,NBI_2008_Delimited_AllStates.txt
3,000441037704164,2003,45.4,41.4,NBI_2003_Delimited_AllStates.txt
3,000441037803821,2003,46.3,42.3,NBI_2003_Delimited_AllStates.txt
3,000441045203805,2003,51.8,46.8,NBI_2003_Delimited_AllStates.txt
3,000000000001669,2013,23.4,9.7,NBI_2013_Delimited_AllStates.txt
3,246950000000000,2021,37.8,32.7,NBI_2021_Delimited_AllStates.txt
3,247770000000000,2021,55.5,32.4,NBI_2021_Delimited_AllStates.txt
3,247790000000000,2020,39.4,32.7,NBI_2020_Delimited_AllStates.txt
3,248090000000000,2021,51.4,32.4,NBI_2021_Delimited_AllStates.txt
3,248840000000000,2005,32.7,32.4,NBI_2005_Delimited_AllStates.txt
3,249950000000000,2015,32.7,32.4,NBI_2015_Delimited_AllStates.txt
3,253540000000000,2021,39.9,32.7,NBI_2021_Delimited_AllStates.txt
3,263540000000000,2021,44.0,32.7,NBI_2021_Delimited_AllStates.txt
3,263550000000000,2021,40.1,32.7,NBI_2021_Delimited_AllStates.txt
3,030268000200000,2007,23.6,23.4,NBI_2007_Delimited_AllStates.txt
3,057076990151970,2007,38.1,37.8,NBI_2007_Delimited_AllStates.txt
3,100228001014430,2007,38.1,37.8,NBI_2007_Delimited_AllStates.txt
3,287076990196290,2007,54.4,54.0,NBI_2007_Delimited_AllStates.txt
3,581032001000000,2007,38.1,36.0,NBI_2007_Delimited_AllStates.txt
3,020730055003017,2006,31.7,31.5,NBI_2006_Delimited_AllStates.txt
3,082747000000000,2017,24.5,24.3,NBI_2017_Delimited_AllStates.txt
3,085574000000000,2017,17.2,17.1,NBI_2017_Delimited_AllStates.txt
3,086246000000000,2017,66.2,65.7,NBI_2017_Delimited_AllStates.txt
3,086373000000000,2017,47.2,46.8,NBI_2017_Delimited_AllStates.txt
3,086406000000000,2017,46.3,45.9,NBI_2017_Delimited_AllStates.txt
3,086411000000000,2017,42.6,42.3,NBI_2017_Delimited_AllStates.txt
3,086412000000000,2017,48.1,47.7,NBI_2017_Delimited_AllStates.txt
3,086456000000000,2017,55.3,54.9,NBI_2017_Delimited_AllStates.txt
3,086505000000000,2014,56.7,45.0,NBI_2014_Delimited_AllStates.txt
3,086505000000000,2017,57.1,56.7,NBI_2017_Delimited_AllStates.txt
3,086528000000000,2002,46.8,32.4,NBI_2002_Delimited_AllStates.txt
3,086528000000000,2017,47.2,46.8,NBI_2017_Delimited_AllStates.txt
3,086530000000000,2017,36.3,36.0,NBI_2017_Delimited_AllStates.txt
3,086533000000000,2005,30.6,0.0,NBI_2005_Delimited_AllStates.txt
3,086544000000000,2017,62.6,62.1,NBI_2017_Delimited_AllStates.txt
3,086545000000000,2017,49.9,49.5,NBI_2017_Delimited_AllStates.txt
3,L47026000+02001,2012,49.7,32.6,NBI_2012_Delimited_AllStates.txt
3,P00013048+01131,2012,59.8,32.6,NBI_2012_Delimited_AllStates.txt
3,P00013048+01131,2023,63.5,59.8,NBI_2023_Delimited_AllStates.txt
3,S00243005+09001,2023,38.1,34.6,NBI_2023_Delimited_AllStates.txt
3,S00363001+03001,2023,34.5,32.6,NBI_2023_Delimited_AllStates.txt
3,251900000000000,2021,42.8,32.7,NBI_2021_Delimited_AllStates.txt
3,257280000000000,2004,32.7,31.7,NBI_2004_Delimited_AllStates.txt
3,257500000000000,2021,37.9,32.7,NBI_2021_Delimited_AllStates.txt
3,020028017109550,2007,39.9,39.6,NBI_2007_Delimited_AllStates.txt
3,020079069011600,2004,24.3,23.4,NBI_2004_Delimited_AllStates.txt
3,020079069111850,2007,20.0,19.8,NBI_2007_Delimited_AllStates.txt
3,020885035102510,2005,54.9,44.1,NBI_2005_Delimited_AllStates.txt
3,020885035102510,2007,55.3,54.9,NBI_2007_Delimited_AllStates.txt
3,023026003000000,2007,41.7,41.4,NBI_2007_Delimited_AllStates.txt
3,023026003000000,2008,65.3,41.7,NBI_2008_Delimited_AllStates.txt
3,024022002000000,2004,22.5,16.2,NBI_2004_Delimited_AllStates.txt
3,024022002000000,2007,22.7,22.5,NBI_2007_Delimited_AllStates.txt
3,030422022817700,2007,40.8,40.5,NBI_2007_Delimited_AllStates.txt
3,030422023302080,2007,40.8,40.5,NBI_2007_Delimited_AllStates.txt
3,041021003019510,2007,57.2,56.7,NBI_2007_Delimited_AllStates.txt
3,113006009000000,2007,41.7,41.4,NBI_2007_Delimited_AllStates.txt
3,167221037402200,2007,50.8,50.4,NBI_2007_Delimited_AllStates.txt
3,267207050910660,2007,63.5,63.0,NBI_2007_Delimited_AllStates.txt
3,267218047910410,2007,43.5,43.2,NBI_2007_Delimited_AllStates.txt
3,377217046470220,2007,37.2,36.9,NBI_2007_Delimited_AllStates.txt
3,580015055200000,2007,43.5,43.2,NBI_2007_Delimited_AllStates.txt
3,580549018008620,2007,47.2,46.8,NBI_2007_Delimited_AllStates.txt
3,170260AA0247001,2006,32.7,32.4,NBI_2006_Delimited_AllStates.txt
3,170260AA0252003,2006,32.7,32.4,NBI_2006_Delimited_AllStates.txt
3,000000000012585,2013,43.5,27.0,NBI_2013_Delimited_AllStates.txt
3,080064000000000,2017,41.7,41.4,NBI_2017_Delimited_AllStates.txt
3,080652000000000,2017,40.8,40.5,NBI_2017_Delimited_AllStates.txt
3,081831000000000,2017,30.8,30.6,NBI_2017_Delimited_AllStates.txt
3,081944000000000,2006,27.9,20.7,NBI_2006_Delimited_AllStates.txt
3,081953000000000,2017,30.8,30.6,NBI_2017_Delimited_AllStates.txt
3,083900000000000,2017,46.3,45.9,NBI_2017_Delimited_AllStates.txt
3,085745000000000,2017,28.1,27.9,NBI_2017_Delimited_AllStates.txt
3,085818000000000,2017,25.4,25.2,NBI_2017_Delimited_AllStates.txt
3,086407000000000,2017,58.0,57.6,NBI_2017_Delimited_AllStates.txt
3,086553000000000,2017,51.7,51.3,NBI_2017_Delimited_AllStates.txt
3,086554000000000,2017,41.7,41.4,NBI_2017_Delimited_AllStates.txt
3,086578000000000,2017,56.2,55.8,NBI_2017_Delimited_AllStates.txt
3,086588000000000,2010,32.4,0.0,NBI_2010_Delimited_AllStates.txt
3,086588000000000,2011,63.0,32.4,NBI_2011_Delimited_AllStates.txt
3,086590000000000,2017,32.7,32.4,NBI_2017_Delimited_AllStates.txt
3,086633000000000,2017,61.7,61.2,NBI_2017_Delimited_AllStates.txt
3,086647000000000,2008,33.3,28.8,NBI_2008_Delimited_AllStates.txt
3,086647000000000,2017,33.6,33.3,NBI_2017_Delimited_AllStates.txt
3,000000000028130,2022,46.3,36.5,NBI_2022_Delimited_AllStates.txt
3,028041025010260,2007,40.8,40.5,NBI_2007_Delimited_AllStates.txt
3,028095001000100,2007,38.1,37.8,NBI_2007_Delimited_AllStates.txt
3,070164027000000,2007,42.6,42.3,NBI_2007_Delimited_AllStates.txt
3,070865003400000,2007,52.6,52.2,NBI_2007_Delimited_AllStates.txt
3,087220074800040,2007,41.7,41.4,NBI_2007_Delimited_AllStates.txt
3,173012003009210,2007,42.6,42.3,NBI_2007_Delimited_AllStates.txt
3,173019001002120,2007,40.8,40.5,NBI_2007_Delimited_AllStates.txt
3,287076990190580,2007,48.1,47.7,NBI_2007_Delimited_AllStates.txt
3,287076990190710,2007,36.3,36.0,NBI_2007_Delimited_AllStates.txt
3,287076990191180,2004,63.9,59.4,NBI_2004_Delimited_AllStates.txt
3,287076990191180,2007,64.4,63.9,NBI_2007_Delimited_AllStates.txt
3,370168002011800,2007,36.3,36.0,NBI_2007_Delimited_AllStates.txt
3,410220047412630,2007,39.0,38.7,NBI_2007_Delimited_AllStates.txt
3,420219057017520,2007,25.4,25.2,NBI_2007_Delimited_AllStates.txt
3,420219058000000,2007,42.6,42.3,NBI_2007_Delimited_AllStates.txt
3,420219059000000,2007,31.8,31.5,NBI_2007_Delimited_AllStates.txt
3,420219059100000,2007,34.5,34.2,NBI_2007_Delimited_AllStates.txt
3,428017051003530,2007,40.8,40.5,NBI_2007_Delimited_AllStates.txt
3,440022053302300,2007,42.6,42.3,NBI_2007_Delimited_AllStates.txt
3,540522026014100,2007,45.4,45.0,NBI_2007_Delimited_AllStates.txt
3,540522028018300,2007,37.2,36.9,NBI_2007_Delimited_AllStates.txt
3,550219072000000,2007,39.0,38.7,NBI_2007_Delimited_AllStates.txt
3,607405880140000,2007,38.1,37.8,NBI_2007_Delimited_AllStates.txt
3,079640000000000,2017,57.1,56.7,NBI_2017_Delimited_AllStates.txt
3,079924000000000,2017,42.6,42.3,NBI_2017_Delimited_AllStates.txt
3,080153000000000,2017,28.1,27.9,NBI_2017_Delimited_AllStates.txt
3,080665000000000,2017,32.7,32.4,NBI_2017_Delimited_AllStates.txt
3,080923000000000,2017,44.4,44.1,NBI_2017_Delimited_AllStates.txt
3,080935000000000,2015,55.8,29.7,NBI_2015_Delimited_AllStates.txt
3,081254000000000,2017,36.3,36.0,NBI_2017_Delimited_AllStates.txt
3,081484000000000,2017,41.7,41.4,NBI_2017_Delimited_AllStates.txt
3,084366000000000,2017,30.8,30.6,NBI_2017_Delimited_AllStates.txt
3,085883000000000,2017,18.1,18.0,NBI_2017_Delimited_AllStates.txt
3,086128000000000,2017,32.7,32.4,NBI_2017_Delimited_AllStates.txt
3,086173000000000,2017,25.4,25.2,NBI_2017_Delimited_AllStates.txt
3,086174000000000,2017,32.7,32.4,NBI_2017_Delimited_AllStates.txt
3,086175000000000,2017,30.8,30.6,NBI_2017_Delimited_AllStates.txt
3,086176000000000,2017,46.3,45.9,NBI_2017_Delimited_AllStates.txt
3,086441000000000,2009,55.8,45.9,NBI_2009_Delimited_AllStates.txt
3,086556000000000,2017,39.9,39.6,NBI_2017_Delimited_AllStates.txt
3,086731000000000,2017,37.2,36.9,NBI_2017_Delimited_AllStates.txt
3,086732000000000,2010,41.4,32.4,NBI_2010_Delimited_AllStates.txt
3,086732000000000,2017,41.7,41.4,NBI_2017_Delimited_AllStates.txt
3,086738000000000,2017,20.0,19.8,NBI_2017_Delimited_AllStates.txt
3,086821000000000,2017,32.7,32.4,NBI_2017_Delimited_AllStates.txt
3,086842000000000,2017,76.2,75.6,NBI_2017_Delimited_AllStates.txt
3,086865000000000,2009,48.6,0.0,NBI_2009_Delimited_AllStates.txt
3,086865000000000,2017,49.0,48.6,NBI_2017_Delimited_AllStates.txt
3,13730,2012,38.7,38.0,NBI_2012_Delimited_AllStates.txt
3,274100000000000,2011,27.2,18.1,NBI_2011_Delimited_AllStates.txt
3,020376000200000,2007,40.8,39.6,NBI_2007_Delimited_AllStates.txt
3,027301000030350,2007,41.7,41.4,NBI_2007_Delimited_AllStates.txt
3,027301000031210,2007,53.5,53.1,NBI_2007_Delimited_AllStates.txt
3,027301000031500,2007,45.4,45.0,NBI_2007_Delimited_AllStates.txt
3,037215065900020,2009,38.1,4.5,NBI_2009_Delimited_AllStates.txt
3,037215065900020,2010,49.0,38.1,NBI_2010_Delimited_AllStates.txt
3,037221074800110,2007,40.8,40.5,NBI_2007_Delimited_AllStates.txt
3,040060002130550,2007,42.6,42.3,NBI_2007_Delimited_AllStates.txt
3,057217035440010,2007,47.2,46.8,NBI_2007_Delimited_AllStates.txt
3,080006097005730,2007,20.0,19.8,NBI_2007_Delimited_AllStates.txt
3,080014013013910,2007,51.7,51.3,NBI_2007_Delimited_AllStates.txt
3,087214041200200,2007,59.0,58.5,NBI_2007_Delimited_AllStates.txt
3,100019001013720,2007,73.5,72.9,NBI_2007_Delimited_AllStates.txt
3,142008014000180,2007,41.7,41.4,NBI_2007_Delimited_AllStates.txt
3,170219085003250,2007,54.4,54.0,NBI_2007_Delimited_AllStates.txt
3,261031013005920,2007,49.0,48.6,NBI_2007_Delimited_AllStates.txt
3,333014009010350,2007,47.2,46.8,NBI_2007_Delimited_AllStates.txt
3,348002050011520,2007,40.8,40.5,NBI_2007_Delimited_AllStates.txt
3,394003005006290,2007,39.0,38.7,NBI_2007_Delimited_AllStates.txt
3,417232036501140,2007,44.5,44.1,NBI_2007_Delimited_AllStates.txt
3,440022053209320,2007,39.9,39.6,NBI_2007_Delimited_AllStates.txt
3,493016001001070,2007,49.9,49.5,NBI_2007_Delimited_AllStates.txt
3,627203047240380,2007,41.7,41.4,NBI_2007_Delimited_AllStates.txt
3,627207061040410,2007,42.6,42.3,NBI_2007_Delimited_AllStates.txt
3,627221039240110,2007,45.4,45.0,NBI_2007_Delimited_AllStates.txt
3,627231039540180,2007,39.0,38.7,NBI_2007_Delimited_AllStates.txt
3,627404901333000,2007,39.9,39.6,NBI_2007_Delimited_AllStates.txt
3,627427000040010,2007,42.6,42.3,NBI_2007_Delimited_AllStates.txt
3,0000364B0000000,2017,51.7,51.3,NBI_2017_Delimited_AllStates.txt
3,081934000000000,2017,16.3,16.2,NBI_2017_Delimited_AllStates.txt
3,081934000000000,2018,17.2,16.3,NBI_2018_Delimited_AllStates.txt
3,081939000000000,2017,18.1,18.0,NBI_2017_Delimited_AllStates.txt
